oferta_id;oferta_tomador_sexo;oferta_tom_cond;oferta_propietario_tom;oferta_propietario_cond;oferta_veh_tara;oferta_veh_categoria;oferta_veh_puertos;antiguedad_permiso;antiguedad_permiso_riesgo;edad_segundo_conductor_riesgo;cliente_extranjero;car_ranking;d_uso_particular;d_uso_alquiler;d_tipo_ciclomotor;d_tipo_furgoneta;d_tipo_camion;d_tipo_autocar;d_tipo_remolque;d_tipo_agricola;d_tipo_industrial;d_tipo_triciclo;vehiculo_heavy;oferta_sim_cia_actual;oferta_sim_siniestro_5_anio_culpa;oferta_sim_anios_asegurado;oferta_sim_antiguedad_cia_actual;oferta_sim_siniestro_1_anio_culpa;oferta_bonus_simulacion_perc;oferta_veh_valor_unitary;cliente_edad_18_30;cliente_edad_30_65;cliente_edad_65;antiguedad_vehiculo;oferta_adicional_riesgo;oferta_veh_marca;oferta_veh_modelo;oferta_veh_version;oferta_veh_accesorio;oferta_veh_uso;oferta_veh_tipo;oferta_veh_grupo_tarifa;oferta_veh_plazas;oferta_veh_potencia;oferta_veh_cilindrada;cliente_region_AFRICAARABE;cliente_region_AFRICASUBSHARIANA;cliente_region_AMERICADELSUR;cliente_region_ASIAORIENTAL;cliente_region_EUROPACENTRAL;cliente_region_EUROPADELNORTE;cliente_region_EUROPADELSUR;cliente_region_EUROPAOCCIDENTAL;cliente_region_EUROPAORIENTAL;cliente_region_MARCARIBE;cliente_region_OCEANIA;cliente_region_nan;d_sin_cia;cp_risk_relabel;intm_risk_relabel;customer_risk_relabel;veh_risk_relabel;target;risk_cia
3850;1;0;1;0;0;1;0;13;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;28795;0;1;0;12;0;27;29;83;1500.0;110;150;17;5;115.0;1685;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
11151;1;1;1;1;0;1;0;26;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45.0;28100;0;1;0;12;0;0057;10;1;1500.0;110;120;18;7;165.0;2696;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;7;9;1;0
1367;1;0;1;1;0;1;0;32;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;28;0;30;30;0;50.0;28870;0;1;0;12;0;0045;15;297;1500.0;110;100;18;5;150.0;1910;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;1;9;1;0
12391;0;1;1;1;0;1;0;19;0;0;0;9;1;0;1;1;0;0;0;0;0;0;0;4;0;10;10;0;10.0;25085;0;1;0;1;0;46;20;197;0.0;210;200;17;5;100.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;1;1;0
5536;1;1;0;0;0;1;0;41;0;0;0;5;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;20075;0;1;0;17;0;0017;28;45;1500.0;210;300;16;3;95.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;7;9;1;0
7938;0;1;1;1;0;1;0;17;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;21400;0;1;0;5;0;0631;1;71;1500.0;110;100;17;4;112.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;9;1;0
9804;0;1;1;1;0;1;0;8;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;19680;0;1;0;17;0;0064;3;301;1500.0;110;100;17;5;100.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;4;9;1;0
9824;1;1;1;1;0;1;0;43;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;8;0;30;30;0;50.0;19790;0;0;1;17;0;0046;324;19;1500.0;110;100;16;5;90.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
11098;1;1;1;1;0;1;0;9;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;19500;0;1;0;17;0;0064;3;327;1500.0;110;100;16;5;90.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;4;9;1;0
1254;0;1;1;1;0;1;0;18;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;38404;0;1;0;1;0;0064;63;130;2562.0;110;150;18;5;150.0;1968;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;5;1;0
12734;1;0;1;1;0;1;0;37;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;54;0;20;20;0;35.0;22040;0;1;0;5;0;46;351;142;1500.0;110;100;16;5;92.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;8.0;6;1;9;1;0
12598;1;1;1;1;0;1;0;11;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22110;0;1;0;13;0;0045;2;233;1500.0;110;100;17;5;100.0;1686;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
11499;1;1;1;1;0;1;0;18;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;22720;0;1;0;13;0;0002;20;41;1500.0;110;100;18;5;150.0;1910;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;0;9;1;0
8566;0;0;1;0;0;1;0;19;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22110;0;1;0;13;0;0049;97;19;1500.0;110;120;16;5;80.0;1461;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;4;9;1;0
10622;1;0;0;1;0;1;0;20;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;20050;0;1;0;11;0;0023;91;3;1500.0;110;120;16;5;90.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;0;9;1;0
11383;0;1;1;1;0;1;0;19;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;20620;0;1;0;11;0;0046;324;189;1500.0;110;100;16;5;90.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;5.0;3;6;9;1;0
5327;0;1;1;1;0;1;0;19;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;20770;0;1;0;11;0;49;123;16;1500.0;110;100;17;5;105.0;1461;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
6508;1;1;1;1;0;1;0;17;0;0;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;32800;0;1;0;3;0;41;177;28;1500.0;110;100;18;4;143.0;2148;0;1;0;0;0;0;0;0;0;0;0;0;0;7.0;2;6;9;1;0
14666;1;1;1;1;0;3;0;21;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;1622;0;1;0;0;0;0046;38;4;0.0;710;280;90;2;5.0;49;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;9;1;0
13176;0;1;1;1;0;3;0;33;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;1122;0;1;0;0;0;0059;28;1;0.0;710;280;90;2;4.5;49;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;5;9;1;0
9197;1;1;1;1;0;3;0;26;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;1435;0;1;0;0;0;0277;45;1;0.0;710;280;90;2;5.0;49;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;7;9;1;0
7664;1;1;1;1;0;3;0;16;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;1599;0;1;0;0;0;46;366;3;0.0;710;280;90;2;4.0;49;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
6406;0;1;1;1;0;3;0;27;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;1052;0;1;0;0;0;0315;141;1;0.0;710;280;90;1;4.9;49;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;3;9;1;0
5162;1;1;1;1;0;3;0;55;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-80.0;1460;0;0;1;0;0;315;7;1;0.0;710;280;90;2;4.3;49;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
9570;0;1;1;1;0;3;0;3;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;1649;1;0;0;0;0;0436;2;1;0.0;710;280;90;2;4.3;49;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;4;9;1;0
1144;1;1;1;1;0;3;0;4;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;1959;0;1;0;0;0;46;316;1;0.0;710;280;90;2;5.0;49;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;4;9;1;0
2239;0;1;1;1;0;3;0;8;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;1599;0;1;0;0;0;0046;312;2;0.0;710;280;90;2;4.5;49;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;6;9;1;0
13090;1;1;1;1;0;1;0;25;0;0;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;135747;0;1;0;2;0;48;1;164;1500.0;110;100;19;4;400.0;3800;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
4905;0;1;0;0;0;1;0;28;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;12026;0;1;0;24;0;0045;2;7;1500.0;110;100;16;5;82.0;1389;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;3;9;1;0
9725;1;1;1;1;0;1;0;22;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;20350;0;1;0;2;0;0022;93;29;1500.0;110;150;16;5;95.0;1248;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;0;1;0
1064;0;1;1;1;0;1;0;3;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;20520;0;1;0;2;0;0023;102;15;1500.0;110;150;18;5;125.0;999;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;4;0;1;0
11394;1;1;0;0;0;1;0;23;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;13312;0;1;0;20;0;0017;19;43;1500.0;210;200;15;5;71.0;1905;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
8855;0;1;1;1;0;1;0;15;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;18010;0;1;0;14;0;0023;40;44;1500.0;110;100;17;5;100.0;1753;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
9524;1;1;1;1;0;1;0;40;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;18840;0;1;0;14;0;0046;324;54;1500.0;110;100;16;5;90.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;8.0;5;7;9;1;0
13896;1;1;1;1;0;1;0;34;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;4;0;10;10;0;10.0;18840;0;1;0;14;0;46;324;54;0.0;110;100;16;5;90.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;1;9;1;0
10863;0;1;1;1;0;1;0;24;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;18440;0;1;0;14;0;0023;40;42;1500.0;110;100;17;5;100.0;1753;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;3;9;1;0
3510;1;1;1;1;0;1;0;50;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;18850;0;0;1;14;0;0061;5;147;1500.0;110;100;17;5;110.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;1;0
7215;1;1;1;1;0;1;0;29;0;1;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;18770;0;1;0;14;1;0046;324;113;1500.0;110;100;16;5;90.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
8712;1;1;1;1;0;1;0;28;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;12380;0;1;0;17;0;54;12;73;1500.0;110;100;15;5;75.0;1390;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;7;9;1;0
9892;1;1;1;1;0;1;0;29;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45.0;30950;0;0;1;2;0;13;123;25;1500.0;110;120;18;5;150.0;1995;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;7;2;1;0
6999;1;1;1;1;0;1;0;29;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-80.0;47404;0;1;0;15;0;0065;75;17;1500.0;110;100;18;7;163.0;2401;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;7;9;1;0
14233;1;1;1;1;0;1;0;47;0;0;0;9;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;24541;0;0;1;12;0;380;3;212;1500.0;210;300;17;3;103.0;2798;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;1;0
3376;1;1;1;1;0;1;0;16;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;34794;0;1;0;1;0;64;24;459;1500.0;210;310;17;9;102.0;1968;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;7;1;0
11972;1;1;1;1;0;1;0;48;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;19075;0;0;1;18;0;0054;30;20;1500.0;110;100;17;5;110.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;5;9;1;0
14291;1;1;1;1;0;1;0;22;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;19040;0;0;1;18;0;0065;15;13;1500.0;110;100;17;5;109.0;1587;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;7;9;1;0
920;1;1;1;1;0;1;0;31;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;10841;0;1;0;14;0;0054;14;278;1500.0;110;100;15;5;75.0;1390;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;1;9;1;0
2441;1;1;1;1;0;1;0;34;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;31465;0;1;0;0;0;0027;29;86;1500.0;110;150;18;5;176.0;1591;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;1;0;1;0
6780;0;1;1;1;0;1;0;20;0;0;0;5;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;17055;0;1;0;14;0;0017;19;69;1500.0;210;200;16;5;90.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;4;9;1;0
5024;1;1;1;1;0;1;0;24;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;49;0;10;10;0;10.0;13800;0;1;0;12;0;0049;15;583;1500.0;110;100;15;5;68.0;1461;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;9;1;0
14392;1;1;1;1;0;1;0;30;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;14000;0;1;0;12;0;0023;97;1;1500.0;110;100;14;5;50.0;3621;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
9291;1;1;1;1;0;1;0;35;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50.0;13913;0;1;0;12;0;0023;40;12;1500.0;110;100;16;5;90.0;1753;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;1;9;1;0
13251;0;1;1;1;0;1;0;49;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45.0;13490;0;0;1;12;0;0045;6;368;1500.0;110;100;16;5;80.0;1229;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;5;9;1;0
8428;1;1;1;1;0;1;0;32;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;101;0;10;10;0;10.0;23150;0;1;0;2;0;45;2;524;1500.0;110;100;18;5;136.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;7;1;1;0
5478;1;1;1;1;0;1;0;4;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;23325;0;1;0;2;0;0072;25;129;1500.0;110;100;18;5;136.0;1582;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;4;1;1;0
5343;1;1;1;1;0;1;0;14;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;22441;0;1;0;12;0;0045;33;28;1500.0;110;100;18;5;140.0;1796;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;0;9;1;0
803;1;1;1;1;0;1;0;45;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22290;0;0;1;12;0;0046;324;168;1500.0;110;100;17;7;110.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
3072;0;1;1;1;0;1;0;27;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22595;0;1;0;12;0;0064;3;431;1500.0;110;100;17;5;105.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;3;9;1;0
4248;0;1;1;1;0;1;0;10;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22040;1;0;0;12;0;0041;101;58;1500.0;110;100;16;5;95.0;1498;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;4;9;1;0
12052;0;0;1;0;0;1;0;7;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22265;1;0;0;12;0;0054;30;41;1500.0;110;100;18;5;150.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;4;9;1;0
3501;1;1;1;1;0;1;0;25;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;21205;0;1;0;12;0;0017;24;177;1500.0;110;120;17;5;110.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;7;9;1;0
5671;1;0;1;0;0;1;0;7;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;21500;1;0;0;12;0;0017;46;17;1500.0;110;100;17;5;110.0;1587;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;1;0
3830;1;1;1;1;0;1;0;39;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;147;0;30;30;0;50.0;23370;0;1;0;0;0;54;30;336;1500.0;110;100;17;5;110.0;1395;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;1;9;1;0
3829;1;0;0;0;0;1;0;18;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;23560;0;1;0;0;0;0054;30;391;1500.0;110;100;17;5;115.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
11576;0;1;1;1;0;1;0;18;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;23175;0;1;0;0;0;45;2;549;1500.0;110;100;18;5;150.0;1399;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;4;9;1;0
985;0;1;1;1;0;1;0;6;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;27205;0;1;0;17;0;0051;31;5;1500.0;110;100;17;5;116.0;1950;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;4;9;1;0
6685;1;1;1;1;0;1;0;13;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;24050;0;1;0;13;0;0049;19;145;1500.0;110;100;17;5;110.0;1870;0;0;0;0;0;0;1;0;0;0;0;0;0;5.0;5;0;9;1;0
13195;1;1;1;1;0;1;0;32;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;24021;0;1;0;13;0;0065;15;61;1500.0;110;100;18;5;136.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;6;9;1;0
2754;1;0;1;0;0;1;0;0;1;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;24880;0;1;0;13;0;0017;33;53;1500.0;110;100;17;5;110.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;4;9;1;0
6939;0;0;1;0;0;1;0;18;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;27036;0;1;0;6;0;0041;101;104;1500.0;110;100;17;5;109.0;1991;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
8694;1;1;1;1;0;3;0;25;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;1900;0;1;0;11;0;1182;1;1;0.0;710;240;31;2;11.0;125;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
1882;1;0;0;1;0;1;0;4;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;23200;0;1;0;15;0;0040;25;9;1500.0;110;100;18;5;141.0;1999;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
9829;0;1;1;1;0;1;0;34;0;0;1;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;23678;0;1;0;15;0;17;24;103;1500.0;110;120;16;5;90.0;1997;0;0;0;0;0;0;0;1;0;0;0;0;0;7.0;4;2;9;1;0
5734;1;1;0;0;0;1;0;27;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;53215;0;1;0;12;0;65;74;7;1500.0;111;150;18;7;210.0;2521;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;7;9;1;0
1041;1;1;1;1;0;1;0;23;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;26350;0;1;0;1;0;0046;364;85;1700.0;110;120;18;7;130.0;1199;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;7;3;1;0
13244;0;1;1;1;0;1;0;28;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45.0;27000;0;1;0;1;0;0040;41;83;1500.0;110;150;18;5;165.0;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;3;3;1;0
5755;0;0;0;1;0;1;0;5;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;26450;0;1;0;1;0;0072;1;79;1500.0;110;150;18;5;132.0;1591;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;3;1;0
13404;1;1;1;1;0;3;0;24;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;4299;0;1;0;1;0;0315;213;2;200.0;710;240;31;2;14.0;125;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
11854;1;1;1;1;0;1;0;27;0;1;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-40.0;23175;0;1;0;4;0;0023;40;348;1500.0;110;100;18;5;125.0;999;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
14218;1;1;1;1;0;1;0;35;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;8;0;30;30;0;50.0;12050;0;1;0;13;0;0022;6;22;1500.0;110;100;15;5;70.0;1248;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
13496;1;1;1;1;0;1;0;34;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;29;0;30;30;0;50.0;12210;0;1;0;13;0;0056;10;6;1500.0;110;100;15;5;64.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;7;9;1;0
4156;1;1;1;1;0;1;0;48;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;12710;0;0;1;13;0;23;5;231;1500.0;110;100;15;5;68.0;1399;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;1;0
1389;0;1;1;1;0;1;0;24;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;12230;0;1;0;13;0;0056;10;62;1500.0;110;100;15;5;64.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;3;9;1;0
11402;1;1;0;0;0;1;0;13;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-80.0;12740;0;1;0;13;0;0046;309;123;1500.0;110;100;15;5;70.0;1398;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;8;6;9;1;0
2474;0;1;1;1;0;1;0;28;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;12850;0;1;0;13;0;0044;6;116;1500.0;110;100;16;5;80.0;1240;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;7;9;1;0
14719;1;0;0;0;0;1;0;28;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;12447;0;1;0;13;1;64;3;11;1500.0;110;100;15;5;75.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;6;9;1;0
4469;1;1;1;1;0;1;0;33;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;25150;0;1;0;11;0;0054;30;67;1500.0;110;100;18;5;170.0;1968;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;1;0
11693;1;1;1;1;0;1;0;27;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;8;0;30;30;0;50.0;25865;0;1;0;11;0;0072;1;25;1500.0;110;150;18;5;140.0;1991;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;7;9;1;0
3591;1;1;1;1;0;1;0;39;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;26000;0;1;0;11;0;0013;94;1;1500.0;110;100;18;5;122.0;1995;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;5;9;1;0
5668;1;1;0;0;0;1;0;42;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;101;0;10;10;0;10.0;25500;0;0;1;11;0;57;13;3;1500.0;110;150;18;5;141.0;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;5;9;1;0
9370;1;1;0;0;0;1;0;2;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;30051;0;1;0;1;0;0042;64;23;1500.0;110;150;18;7;177.0;2268;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;4;2;1;0
9207;1;1;1;1;0;1;0;18;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;39900;0;1;0;11;0;0297;30;1;1500.0;110;100;18;2;140.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;8.0;6;6;9;1;0
12059;1;1;1;0;0;1;0;29;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;24;0;20;20;0;35.0;31230;0;1;0;2;0;17;54;154;1500.0;110;120;18;7;120.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;7;1;1;0
