oferta_id;oferta_poliza;oferta_tomador_sexo;oferta_tom_cond;oferta_propietario_tom;oferta_propietario_cond;oferta_veh_valor;oferta_veh_tara;oferta_veh_categoria;oferta_veh_puertos;oferta_poliza.1;cliente_edad;antiguedad_permiso;antiguedad_permiso_range;antiguedad_permiso_riesgo;edad_segundo_conductor_riesgo;REGION;cliente_extranjero;car_ranking;d_uso_particular;d_uso_alquiler;d_tipo_ciclomotor;d_tipo_furgoneta;d_tipo_camion;d_tipo_autocar;d_tipo_remolque;d_tipo_agricola;d_tipo_industrial;d_tipo_triciclo;vehiculo_heavy;oferta_sim_siniestro_5_anio_culpa;oferta_sim_anios_asegurado;oferta_sim_antiguedad_cia_actual;oferta_sim_siniestro_1_anio_culpa;oferta_nivel_sinco;oferta_nivel_sinco_perc;oferta_bonus_simulacion;oferta_bonus_simulacion_perc;veh_uso;veh_tipo;oferta_veh_valor_unitary;cliente_edad_18_30;cliente_edad_30_65;cliente_edad_65;antiguedad_vehiculo;oferta_sim_bonus_rc;oferta_sim_bonus_danio;oferta_adicional_riesgo;oferta_veh_marca;oferta_veh_modelo;oferta_veh_version;oferta_veh_accesorio;oferta_veh_uso;oferta_veh_tipo;oferta_veh_grupo_tarifa;oferta_veh_plazas;oferta_veh_potencia;oferta_veh_tara.1;oferta_veh_cilindrada;cliente_region_AMERICADELSUR;cliente_region_EUROPACENTRAL;cliente_region_EUROPADELNORTE;cliente_region_EUROPADELSUR;cliente_region_EUROPAOCCIDENTAL;cliente_region_EUROPAORIENTAL;cliente_region_OCEANIA;cliente_region_nan;cia_anterior_000;cia_anterior_001;cia_anterior_002;cia_anterior_004;cia_anterior_005;cia_anterior_006;cia_anterior_007;cia_anterior_008;cia_anterior_011;cia_anterior_012;cia_anterior_013;cia_anterior_015;cia_anterior_016;cia_anterior_017;cia_anterior_018;cia_anterior_019;cia_anterior_020;cia_anterior_023;cia_anterior_024;cia_anterior_025;cia_anterior_028;cia_anterior_029;cia_anterior_031;cia_anterior_033;cia_anterior_035;cia_anterior_036;cia_anterior_039;cia_anterior_040;cia_anterior_041;cia_anterior_042;cia_anterior_045;cia_anterior_047;cia_anterior_048;cia_anterior_049;cia_anterior_054;cia_anterior_055;cia_anterior_056;cia_anterior_057;cia_anterior_058;cia_anterior_061;cia_anterior_062;cia_anterior_063;cia_anterior_064;cia_anterior_065;cia_anterior_075;cia_anterior_079;cia_anterior_082;cia_anterior_083;cia_anterior_085;cia_anterior_089;cia_anterior_091;cia_anterior_092;cia_anterior_094;cia_anterior_095;cia_anterior_099;cia_anterior_101;cia_anterior_102;cia_anterior_105;cia_anterior_110;cia_anterior_114;cia_anterior_119;cia_anterior_122;cia_anterior_134;cia_anterior_135;cia_anterior_136;cia_anterior_137;cia_anterior_138;cia_anterior_139;cia_anterior_140;cia_anterior_141;cia_anterior_142;cia_anterior_143;cia_anterior_146;cia_anterior_147;cia_anterior_148;cia_anterior_?;cia_anterior_nan;cia_risk_relabel;cp_risk_relabel;intm_risk_relabel;customer_risk_relabel;weight;veh_risk_relabel;target
88000491676862;0;1;1;1;1;(38000, 39000];0;1;0;0;(78, 83];55;[31-inf];0;0;EUROPADELSUR;0;1;1;0;1;0;0;0;0;0;0;0;0;0;40;40;0;4;45.0;2;55.00000000000001;PARTICULAR;CICLOMOTOR;38123;0;0;1;15;4;4;0;41;73;12;1500.0;110;100;18;5;143.0;0;2148;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;6.0;3.0;4.0;1.2336448598130845;9.0;0
88000491710497;0;1;1;1;1;(22000, 23000];0;1;0;0;(58, 63];39;[31-inf];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;10;10;0;1;60.0;11;10.0;PARTICULAR;CICLOMOTOR;22850;0;1;0;8;11;11;0;17;24;173;1500.0;110;120;16;5;90.0;0;1560;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;3.0;0.0;6.0;0.9732824427480916;9.0;0
88000492111158;0;0;1;0;0;(24000, 25000];0;1;0;0;(43, 48];30;[21-30];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;10;10;0;11;10.0;11;10.0;PARTICULAR;CICLOMOTOR;24940;0;1;0;9;11;11;0;46;351;123;1500.0;110;100;18;5;156.0;0;1598;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;4.0;4.0;4.0;1.1455301455301456;9.0;0
88000492124607;0;1;0;1;1;(23000, 24000];0;1;0;0;(48, 53];26;[21-30];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;10;10;0;11;10.0;11;10.0;PARTICULAR;CICLOMOTOR;23690;0;1;0;11;11;11;0;2;20;84;0.0;110;100;18;5;120.0;0;1910;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;6.0;2.0;6.0;0.6280463443867358;9.0;0
88000492219068;0;1;1;1;1;(24000, 25000];0;1;0;0;(33, 38];19;[11-20];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;4;45.0;3;50.0;PARTICULAR;CICLOMOTOR;24800;0;1;0;5;3;3;0;61;83;22;1500.0;110;120;18;5;124.0;0;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;3.0;1.0;1.0;0.7674825174825174;9.0;0
88000492238233;0;1;0;0;1;(21000, 22000];0;1;0;0;(23, 28];5;[0-5];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;20;20;0;11;10.0;6;35.0;PARTICULAR;CICLOMOTOR;21600;1;0;0;15;11;11;0;45;15;179;0.0;110;100;18;5;125.0;0;2172;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;7.0;5.0;4.0;0.9323529411764708;9.0;0
88000492363494;0;1;1;1;1;(28000, 29000];0;1;0;0;(28, 33];10;[6-10];0;0;EUROPADELSUR;0;7;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;3;50.0;3;50.0;PARTICULAR;CICLOMOTOR;28850;1;0;0;1;3;3;0;41;265;73;1500.0;110;100;17;5;109.0;0;1461;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.0;7.0;4.0;2.0;0.44357829205575866;8.0;0
88000492381033;0;1;1;1;1;(14000, 15000];0;1;0;0;(38, 43];24;[21-30];0;0;EUROPADELSUR;0;6;1;0;1;0;0;0;0;0;0;0;0;0;10;10;0;24;-80.0;11;10.0;PARTICULAR;CICLOMOTOR;14445;0;1;0;12;24;24;0;17;36;69;0.0;110;100;15;5;61.0;0;1124;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;6.0;3.0;4.0;0.4704968944099379;9.0;0
88000492395199;0;0;1;1;1;(13000, 14000];0;1;0;0;(18, 23];4;[0-5];0;0;EUROPADELSUR;0;3;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;11;10.0;3;50.0;PARTICULAR;CICLOMOTOR;13769;1;0;0;25;11;11;0;64;3;17;1500.0;110;100;15;5;64.0;0;1896;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;6.0;5.0;4.0;1.1902439024390246;9.0;0
88000492412812;0;1;0;0;1;(28000, 29000];0;1;0;0;(33, 38];13;[11-20];0;0;EUROPADELSUR;0;7;1;0;1;0;0;0;0;0;0;0;0;0;10;10;0;4;45.0;11;10.0;PARTICULAR;CICLOMOTOR;29000;0;1;0;4;11;11;0;73;33;15;1500.0;110;100;18;5;136.0;0;1798;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;6.0;6.0;1.0;1.372093023255814;9.0;0
88000492505904;0;1;1;1;1;(13000, 14000];0;1;0;0;(38, 43];24;[21-30];0;0;EUROPADELSUR;0;3;1;0;1;0;0;0;0;0;0;0;0;0;10;10;0;4;45.0;11;10.0;PARTICULAR;CICLOMOTOR;13800;0;1;0;12;11;11;0;49;15;583;1500.0;110;100;15;5;68.0;0;1461;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;3.0;3.0;4.0;0.8089887640449437;9.0;0
88000492519798;0;1;1;1;1;(40000, 41000];0;1;0;0;(33, 38];7;[6-10];0;0;EUROPADELSUR;0;1;1;0;1;0;0;0;0;0;0;0;0;0;40;40;0;2;55.00000000000001;2;55.00000000000001;PARTICULAR;CICLOMOTOR;40436;0;1;0;19;2;2;0;41;82;3;0.0;110;100;18;2;193.0;0;2295;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;6.0;2.0;4.0;1.2666666666666666;9.0;0
88000492521257;0;0;0;0;1;(10000, 11000];0;1;0;0;(23, 28];2;[0-5];0;0;EUROPADELSUR;0;3;1;0;1;0;0;0;0;0;0;0;0;0;20;20;0;6;35.0;6;35.0;PARTICULAR;CICLOMOTOR;10200;1;0;0;9;6;6;0;46;339;11;1500.0;110;100;15;4;68.0;0;998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.0;6.0;1.0;2.0;0.12694099378881984;8.0;0
88000492561444;0;1;1;1;1;(1000, 2000];0;3;0;0;(63, 68];44;[31-inf];0;1;EUROPADELSUR;0;8;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;4;45.0;3;50.0;PARTICULAR;CICLOMOTOR;1589;0;1;0;0;3;3;1;253;179;1;0.0;710;280;90;2;4.5;0;49;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;6.0;4.0;9.0;0.5238095238095238;9.0;0
88000492648704;0;1;1;0;0;(25000, 26000];0;1;0;0;(58, 63];40;[31-inf];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;11;10.0;3;50.0;PARTICULAR;CICLOMOTOR;25491;0;1;0;7;11;11;0;46;20;103;1500.0;111;120;17;5;110.0;0;1560;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;3.0;3.0;6.0;0.9875930521091814;9.0;0
88000492699921;0;1;1;1;1;(19000, 20000];0;1;0;0;(48, 53];16;[11-20];0;0;EUROPADELSUR;0;6;1;0;1;0;0;0;0;0;0;0;0;0;20;10;0;1;60.0;6;35.0;PARTICULAR;CICLOMOTOR;19790;0;1;0;11;6;6;0;46;324;115;1500.0;110;100;16;5;90.0;0;1560;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.0;6.0;3.0;4.0;0.7828311540648096;9.0;0
88000492739776;0;1;1;1;0;(21000, 22000];0;1;0;0;(33, 38];13;[11-20];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;24;-80.0;3;50.0;PARTICULAR;CICLOMOTOR;21340;0;1;0;16;24;24;0;46;324;136;0.0;110;100;17;5;110.0;0;1560;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;6.0;4.0;1.0;0.9548577036310109;9.0;0
88000492877683;0;1;1;1;1;(23000, 24000];0;1;0;0;(33, 38];19;[11-20];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;6;35.0;3;50.0;PARTICULAR;CICLOMOTOR;23290;0;1;0;12;6;6;0;45;33;15;1500.0;110;100;18;5;170.0;0;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;6.0;3.0;1.0;0.5467592592592591;9.0;0
88000492981998;0;1;1;1;1;(24000, 25000];0;1;0;0;(43, 48];28;[21-30];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;3;50.0;3;50.0;PARTICULAR;CICLOMOTOR;24230;0;1;0;14;3;3;0;64;3;434;1500.0;110;100;18;5;140.0;0;1968;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;5.0;4.0;6.0;0.929250263991552;9.0;0
88000493005508;0;1;1;1;1;(19000, 20000];0;1;0;0;(38, 43];18;[11-20];0;0;EUROPADELSUR;0;6;1;0;1;0;0;0;0;0;0;0;0;0;40;40;0;6;35.0;2;55.00000000000001;PARTICULAR;CICLOMOTOR;19980;0;1;0;17;6;6;0;64;38;18;0.0;110;100;16;5;90.0;0;1896;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;3.0;0.0;4.0;0.9554937413073714;9.0;0
88000493043475;0;1;1;1;1;(32000, 33000];0;1;0;0;(38, 43];20;[11-20];0;0;EUROPADELSUR;0;7;1;0;1;0;0;0;0;0;0;0;0;0;40;40;0;2;55.00000000000001;2;55.00000000000001;PARTICULAR;CICLOMOTOR;32258;0;1;0;0;2;2;0;64;3;936;1500.0;110;100;18;5;150.0;0;1968;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;7.0;4.0;4.0;0.015723838785469003;0.0;0
88000493050827;0;1;1;1;1;(35000, 36000];0;1;0;0;(53, 58];36;[31-inf];0;0;EUROPADELSUR;0;1;1;0;1;0;0;0;0;0;0;0;0;0;10;10;0;11;10.0;11;10.0;PARTICULAR;CICLOMOTOR;35550;0;1;0;0;11;11;0;46;364;92;1500.0;110;150;18;7;165.0;0;1598;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;5.0;6.0;6.0;1.0;9.0;0
88000493075642;0;1;1;1;1;(9000, 10000];0;1;0;0;(53, 58];37;[31-inf];0;0;EUROPADELSUR;0;3;1;0;1;0;0;0;0;0;0;0;0;0;10;10;0;11;10.0;11;10.0;PARTICULAR;CICLOMOTOR;9830;0;1;0;17;11;11;0;23;5;216;0.0;110;100;15;5;60.0;0;1299;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;6.0;4.0;6.0;0.9239052404881551;9.0;0
88000493089700;0;0;1;1;1;(20000, 21000];0;1;0;0;(38, 43];13;[11-20];0;0;EUROPADELSUR;0;2;1;0;1;0;0;0;0;0;0;0;0;0;40;40;0;1;60.0;2;55.00000000000001;PARTICULAR;CICLOMOTOR;20845;0;1;0;14;2;2;0;49;24;392;1500.0;110;100;17;5;100.0;0;1461;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;3.0;4.0;2.0;0.9755799755799757;9.0;0
88000493176648;0;1;1;0;0;(17000, 18000];0;1;0;0;(53, 58];5;[0-5];0;0;EUROPADELSUR;0;6;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;3;50.0;3;50.0;PARTICULAR;CICLOMOTOR;17205;0;1;0;16;3;3;0;17;24;46;0.0;110;100;16;5;90.0;0;1997;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;3.0;3.0;5.0;1.0701754385964912;9.0;0
88000493202675;0;1;1;1;1;(69000, 70000];0;1;0;0;(38, 43];21;[21-30];0;0;EUROPADELSUR;0;9;1;0;1;0;0;0;0;0;0;0;0;0;40;40;0;1;60.0;2;55.00000000000001;PARTICULAR;CICLOMOTOR;110000;0;1;0;1;2;2;0;13;106;17;19000.0;110;150;19;5;381.0;0;2993;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;5.0;4.0;4.0;0.44855967078189307;9.0;0
88000493338529;0;0;1;1;1;(15000, 16000];0;1;0;0;(48, 53];21;[21-30];0;0;EUROPADELSUR;0;6;1;0;1;0;0;0;0;0;0;0;0;0;40;40;0;4;45.0;2;55.00000000000001;PARTICULAR;CICLOMOTOR;15500;0;1;0;8;4;4;0;61;35;192;0.0;110;100;15;5;69.0;0;998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;6.0;4.0;7.0;0.5967078189300412;9.0;0
88000493384309;0;1;1;1;1;(29000, 30000];0;1;0;0;(38, 43];22;[21-30];0;0;EUROPADELSUR;0;7;1;0;1;1;0;0;0;0;0;0;0;0;30;30;0;3;50.0;3;50.0;PARTICULAR;FURGONETA;29445;0;1;0;4;3;3;0;22;34;132;1500.0;210;310;18;6;128.0;0;1997;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;7.0;4.0;4.0;0.8048780487804879;9.0;0
88000493407480;0;1;1;1;1;(1000, 2000];0;3;0;0;(38, 43];17;[11-20];0;0;EUROPADELSUR;0;8;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;1;60.0;3;50.0;PARTICULAR;CICLOMOTOR;1299;0;1;0;4;3;3;0;1736;2;1;0.0;710;240;31;2;10.0;0;124;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;6.0;6.0;4.0;0.9086757990867578;9.0;0
88000493491922;0;1;1;1;1;(19000, 20000];0;1;0;0;(58, 63];41;[31-inf];0;0;EUROPADELSUR;0;6;1;0;1;0;0;0;0;0;0;0;0;0;10;10;0;4;45.0;11;10.0;PARTICULAR;CICLOMOTOR;19785;0;1;0;11;11;11;0;22;50;70;1500.0;110;100;18;5;120.0;0;1910;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;6.0;4.0;6.0;0.7828311540648096;9.0;0
88000493615017;0;1;1;1;1;(11000, 12000];0;1;0;0;(83, 88];58;[31-inf];0;0;EUROPADELSUR;0;3;1;0;1;0;0;0;0;0;0;0;0;0;30;30;0;1;60.0;3;50.0;PARTICULAR;CICLOMOTOR;11389;0;0;1;25;3;3;0;49;5;18;0.0;110;100;16;5;80.0;0;1390;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;6.0;4.0;8.0;1.0375;9.0;0
88000493617500;0;1;1;1;1;(27000, 28000];0;1;0;0;(58, 63];39;[31-inf];0;0;EUROPADELSUR;0;7;1;0;1;0;0;0;0;0;0;0;0;0;40;40;0;1;60.0;2;55.00000000000001;PARTICULAR;CICLOMOTOR;27600;0;1;0;5;2;2;0;23;95;26;1500.0;110;150;18;5;140.0;0;1997;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;5.0;4.0;6.0;0.1499783268313828;9.0;0
88000493693220;0;1;1;0;0;(9000, 10000];0;1;0;0;(53, 58];37;[31-inf];0;1;EUROPADELSUR;0;3;1;0;1;0;0;0;0;0;0;0;0;0;20;20;0;6;35.0;6;35.0;PARTICULAR;CICLOMOTOR;9296;0;1;0;1;6;6;1;18;4;46;1500.0;110;100;16;5;90.0;0;898;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;6.0;3.0;6.0;0.1379437869822485;9.0;0
